sim_threshold,sent_name_weight,name_name_weight,avg_rouge1,avg_rouge2,avg_rougeL,avg_rouge_l2,avg_time,n_articles
0.6,0.0,1.4000000000000001,0.34633981103658895,0.1324289116921489,0.22681659327105297,0.44038799302379544,0.05397615909576416,50
0.6,0.0,1.2000000000000002,0.34633981103658895,0.1324289116921489,0.22681659327105297,0.44038799302379544,0.05468822479248047,50
0.6,0.0,0.0,0.34633981103658895,0.1324289116921489,0.22681659327105297,0.44038799302379544,0.05588042259216309,50
0.7000000000000001,0.0,0.8,0.34288997734306975,0.13756156374586156,0.21688246190907812,0.434537816598371,0.05481306552886963,50
0.7000000000000001,0.0,1.8,0.34288997734306975,0.13756156374586156,0.21688246190907812,0.434537816598371,0.05324748516082764,50
0.7000000000000001,0.0,1.0,0.34288997734306975,0.13756156374586156,0.21688246190907812,0.434537816598371,0.05494013786315918,50
0.7000000000000001,0.0,0.2,0.34288997734306975,0.13756156374586156,0.21688246190907812,0.434537816598371,0.05827439785003662,50
0.7000000000000001,0.0,0.0,0.34288997734306975,0.13756156374586156,0.21688246190907812,0.434537816598371,0.05626024723052978,50
0.7000000000000001,0.0,1.4000000000000001,0.34288997734306975,0.13756156374586156,0.21688246190907812,0.434537816598371,0.05399045944213867,50
0.7000000000000001,0.0,1.2000000000000002,0.34288997734306975,0.13756156374586156,0.21688246190907812,0.434537816598371,0.054319028854370115,50
0.7000000000000001,0.0,1.6,0.34288997734306975,0.13756156374586156,0.21688246190907812,0.434537816598371,0.053619461059570314,50
0.7000000000000001,0.0,2.0,0.34288997734306975,0.13756156374586156,0.21688246190907812,0.434537816598371,0.05409926414489746,50
0.7000000000000001,0.0,0.6000000000000001,0.34288997734306975,0.13756156374586156,0.21688246190907812,0.434537816598371,0.05620096683502197,50
0.7000000000000001,0.0,0.4,0.34288997734306975,0.13756156374586156,0.21688246190907812,0.434537816598371,0.05684037685394287,50
0.4,0.0,0.8,0.31244335788738853,0.09893511758191562,0.18828849212484527,0.38340235050119836,0.05841288566589355,50
0.4,0.0,0.6000000000000001,0.31244335788738853,0.09893511758191562,0.18828849212484527,0.38340235050119836,0.05548912525177002,50
0.4,0.0,1.4000000000000001,0.31244335788738853,0.09893511758191562,0.18828849212484527,0.38340235050119836,0.057325887680053714,50
0.4,0.0,0.4,0.31244335788738853,0.09893511758191562,0.18828849212484527,0.38340235050119836,0.057354602813720706,50
0.4,0.0,0.0,0.31244335788738853,0.09893511758191562,0.18828849212484527,0.38340235050119836,0.05613950252532959,50
0.4,0.0,0.2,0.31244335788738853,0.09893511758191562,0.18828849212484527,0.38340235050119836,0.05700151920318604,50
0.4,0.0,1.2000000000000002,0.31244335788738853,0.09893511758191562,0.18828849212484527,0.38340235050119836,0.055339717864990236,50
0.4,0.0,1.0,0.31244335788738853,0.09893511758191562,0.18828849212484527,0.38340235050119836,0.056923508644104004,50
0.4,0.0,1.8,0.31244335788738853,0.09893511758191562,0.18828849212484527,0.38340235050119836,0.05556863784790039,50
0.4,0.0,2.0,0.31244335788738853,0.09893511758191562,0.18828849212484527,0.38340235050119836,0.05579556465148926,50
0.4,0.0,1.6,0.31244335788738853,0.09893511758191562,0.18828849212484527,0.38340235050119836,0.05717276573181152,50
0.4,0.2,0.2,0.3071569106769074,0.10172308238653255,0.18613002953052643,0.37944372437431406,0.05594178199768066,50
0.2,0.0,0.2,0.3059208934974034,0.10047300257341138,0.18615782583018864,0.37780961588335216,0.055932383537292484,50
0.2,0.0,0.4,0.3059208934974034,0.10047300257341138,0.18615782583018864,0.37780961588335216,0.05468972206115723,50
0.2,0.0,0.8,0.3059208934974034,0.10047300257341138,0.18615782583018864,0.37780961588335216,0.055119996070861814,50
0.2,0.0,1.2000000000000002,0.3059208934974034,0.10047300257341138,0.18615782583018864,0.37780961588335216,0.060719685554504396,50
0.2,0.0,1.0,0.3059208934974034,0.10047300257341138,0.18615782583018864,0.37780961588335216,0.05602166175842285,50
0.2,0.0,2.0,0.3059208934974034,0.10047300257341138,0.18615782583018864,0.37780961588335216,0.05637951850891113,50
0.2,0.0,1.4000000000000001,0.3059208934974034,0.10047300257341138,0.18615782583018864,0.37780961588335216,0.055802955627441406,50
0.2,0.0,1.6,0.3059208934974034,0.10047300257341138,0.18615782583018864,0.37780961588335216,0.05603917121887207,50
0.2,0.0,1.8,0.3059208934974034,0.10047300257341138,0.18615782583018864,0.37780961588335216,0.055398721694946286,50
0.2,0.0,0.6000000000000001,0.3059208934974034,0.10047300257341138,0.18615782583018864,0.37780961588335216,0.054539122581481934,50
0.2,0.0,0.0,0.3059208934974034,0.10047300257341138,0.18615782583018864,0.37780961588335216,0.05353962421417236,50
0.5,0.0,1.8,0.3071366348928677,0.09861579414855497,0.1893129176459604,0.3776102945813098,0.05733498573303222,50
0.5,0.0,2.0,0.3071366348928677,0.09861579414855497,0.1893129176459604,0.3776102945813098,0.05753089427947998,50
0.5,0.0,1.0,0.3071366348928677,0.09861579414855497,0.1893129176459604,0.3776102945813098,0.05550281524658203,50
